Date,BIST100,USDTRY,EURTRY,GOLD
2013-06-13,764.8819580078125,1.8736000061035156,2.4999001026153564,1377.5999755859375
2013-06-14,800.1067504882812,1.859969973564148,2.486829996109009,1387.300048828125
2013-06-17,789.4608154296875,1.8770899772644043,2.5028300285339355,1382.800048828125
2013-06-18,777.391845703125,1.8693000078201294,2.498800039291382,1366.5999755859375
2013-06-19,788.341796875,1.8852699995040894,2.5248000621795654,1373.5999755859375
2013-06-20,734.6151123046875,1.9023699760437012,2.5292999744415283,1285.9000244140625
2013-06-21,731.0140991210938,1.9386999607086182,2.565279960632324,1291.5999755859375
2013-06-24,706.4013061523438,1.9364999532699585,2.5378599166870117,1276.800048828125
2013-06-25,712.1422119140625,1.9441699981689453,2.5521299839019775,1274.800048828125
2013-06-26,738.5111083984375,1.930709958076477,2.525700092315674,1229.5999755859375
2013-06-27,757.6109619140625,1.933769941329956,2.5171799659729004,1211.4000244140625
2013-06-28,762.9409790039062,1.9176700115203857,2.500230073928833,1223.800048828125
2013-07-01,767.3619384765625,1.9285500049591064,2.5093600749969482,1255.9000244140625
2013-07-02,764.3839721679688,1.9232699871063232,2.513780117034912,1243.5999755859375
2013-07-03,737.18310546875,1.9325599670410156,2.5077500343322754,1252.0999755859375
2013-07-04,754.0919799804688,1.9436700344085693,2.5297000408172607,
2013-07-05,731.1140747070312,1.940999984741211,2.5048999786376953,1212.9000244140625
2013-07-08,716.8192138671875,1.9616700410842896,2.5170400142669678,1234.9000244140625
2013-07-09,719.8121337890625,1.9463000297546387,2.503429889678955,1245.9000244140625
2013-07-10,710.7372436523438,1.9399199485778809,2.4789299964904785,1247.4000244140625
2013-07-11,717.8952026367188,1.919469952583313,2.5335800647735596,1280.0999755859375
2013-07-12,739.216064453125,1.9490300416946411,2.5527501106262207,1277.800048828125
2013-07-15,762.2760009765625,1.9519200325012207,2.5487000942230225,1283.800048828125
2013-07-16,756.7769775390625,1.9319000244140625,2.5239999294281006,1290.800048828125
2013-07-17,770.7169189453125,1.9197200536727905,2.525629997253418,1277.9000244140625
2013-07-18,770.2239379882812,1.9101999998092651,2.504430055618286,1284.5999755859375
2013-07-19,758.7359619140625,1.920300006866455,2.5177299976348877,1293.300048828125
2013-07-22,758.1559448242188,1.9151999950408936,2.5199899673461914,1336.4000244140625
2013-07-23,753.677001953125,1.910979986190796,2.5209200382232666,1335.0999755859375
2013-07-24,740.1480712890625,1.8998099565505981,2.5110299587249756,1319.699951171875
2013-07-25,738.4931030273438,1.9219199419021606,2.5367000102996826,1329.0
2013-07-26,725.546142578125,1.9213600158691406,2.550179958343506,1321.699951171875
2013-07-29,729.3851318359375,1.9245200157165527,2.5573298931121826,1328.4000244140625
2013-07-30,744.2040405273438,1.9266999959945679,2.5559000968933105,1324.0
2013-07-31,733.7711181640625,1.9224499464035034,2.549730062484741,1312.4000244140625
2013-08-01,734.0140991210938,1.93326997756958,2.5731799602508545,1311.0
2013-08-02,740.3240966796875,1.9451700448989868,2.5707199573516846,1310.5999755859375
2013-08-05,742.8970336914062,1.9261800050735474,2.5576300621032715,1302.5999755859375
2013-08-06,740.3120727539062,1.9284700155258179,2.556879997253418,1283.199951171875
2013-08-07,735.444091796875,1.9255499839782715,2.560960054397583,1286.0999755859375
2013-08-08,,1.9298700094223022,2.5746500492095947,1310.699951171875
2013-08-09,,1.921470046043396,2.570729970932007,1312.9000244140625
2013-08-12,753.740966796875,1.9201799631118774,2.562000036239624,1334.699951171875
2013-08-13,755.1380004882812,1.9242500066757202,2.557300090789795,1321.199951171875
2013-08-14,755.85498046875,1.9315500259399414,2.5623300075531006,1334.0
2013-08-15,739.778076171875,1.932770013809204,2.5643301010131836,1361.5999755859375
2013-08-16,742.7500610351562,1.9319700002670288,2.5796799659729004,1371.699951171875
2013-08-19,723.8231811523438,1.9427200555801392,2.5898799896240234,1366.199951171875
2013-08-20,722.0391845703125,1.9530999660491943,2.6047000885009766,1373.0999755859375
2013-08-21,697.0912475585938,1.9479999542236328,2.614690065383911,1370.5999755859375
2013-08-22,682.9973754882812,1.9800000190734863,2.644010066986084,1371.199951171875
2013-08-23,679.3193969726562,1.9882999658584595,2.655329942703247,1395.699951171875
2013-08-26,687.746337890625,1.9896199703216553,2.6637299060821533,1393.0
2013-08-27,655.1954956054688,1.9957200288772583,2.6705799102783203,1420.5999755859375
2013-08-28,654.5205078125,2.0470399856567383,2.744080066680908,1419.0
2013-08-29,663.9404296875,2.0284500122070312,2.7045300006866455,1412.9000244140625
2013-08-30,,2.028980016708374,2.6836800575256348,1396.0999755859375
2013-09-02,685.4503173828125,2.0299899578094482,2.6782898902893066,
2013-09-03,669.7274780273438,2.0184500217437744,2.662600040435791,1412.0
2013-09-04,669.6544799804688,2.0563199520111084,2.709130048751831,1389.9000244140625
2013-09-05,667.1474609375,2.047379970550537,2.703929901123047,1373.0999755859375
2013-09-06,672.3204345703125,2.0680201053619385,2.713200092315674,1386.699951171875
2013-09-09,696.8883056640625,2.0515999794006348,2.7034800052642822,1386.800048828125
